id_fermata,lat_fermata,lon_fermata,sequenza_fermate
132_0_A,38.16661,15.51798,142
132_0_A,38.16642,15.51797,143
132_0_A,38.16607,15.51806,144
132_0_A,38.16597,15.51806,145
132_0_A,38.16586,15.51792,146
132_0_A,38.16541,15.51658,147
132_0_A,38.16556,15.5164,148
132_0_A,38.16618,15.51591,149
132_0_A,38.16598,15.51558,150
132_0_A,38.16593,15.51529,151
132_0_A,38.16598,15.51499,152
173_0_A,38.21813,15.56592,189
132_0_R,38.18624,15.56057,200
132_0_R,38.18633,15.56043,199
132_0_R,38.1855,15.55964,198
132_0_R,38.18542,15.55962,197
132_0_R,38.18484,15.55908,196
132_0_R,38.18401,15.55831,195
132_0_R,38.1798,15.55447,194
132_0_R,38.17873,15.55348,193
132_0_R,38.17771,15.5526,192
132_0_R,38.1759,15.55095,191
132_0_R,38.17396,15.54914,190
132_0_R,38.17216,15.54747,189
132_0_R,38.17069,15.54617,188
132_0_R,38.16967,15.54524,187
132_0_R,38.16884,15.54445,186
132_0_R,38.16643,15.54232,185
132_0_R,38.16527,15.54132,184
132_0_R,38.16402,15.54014,183
132_0_R,38.16344,15.53956,182
132_0_R,38.16466,15.53913,181
132_0_R,38.16514,15.539,180
132_0_R,38.16532,15.53891,179
132_0_R,38.16544,15.5388,178
132_0_R,38.16558,15.53863,177
132_0_R,38.16589,15.53807,176
132_0_R,38.16625,15.53736,175
132_0_R,38.16661,15.53664,174
132_0_R,38.16693,15.53594,173
132_0_R,38.16696,15.53576,172
132_0_R,38.16696,15.53563,171
132_0_R,38.16698,15.53542,170
132_0_R,38.16718,15.53508,169
132_0_R,38.16769,15.53415,168
132_0_R,38.16767,15.53396,167
132_0_R,38.16772,15.53372,166
132_0_R,38.16783,15.53287,165
132_0_R,38.1679,15.53259,164
132_0_R,38.168,15.5324,163
132_0_R,38.1682,15.53225,162
132_0_R,38.16886,15.53201,161
132_0_R,38.16921,15.53174,160
132_0_R,38.16981,15.53019,159
132_0_R,38.17138,15.52636,158
132_0_R,38.17178,15.52528,157
132_0_R,38.17191,15.52545,156
132_0_R,38.17204,15.52544,155
132_0_R,38.17244,15.52723,154
132_0_R,38.17244,15.52731,153
132_0_R,38.17247,15.52736,152
132_0_R,38.1727,15.52711,151
132_0_R,38.17278,15.52689,150
132_0_R,38.1728,15.52564,149
132_0_R,38.17283,15.52521,148
132_0_R,38.17224,15.52407,147
132_0_R,38.1731,15.52319,146
132_0_R,38.17316,15.52295,145
132_0_R,38.17313,15.52269,144
132_0_R,38.17279,15.52126,143
132_0_R,38.17257,15.52068,142
132_0_R,38.17234,15.5204,141
132_0_R,38.17221,15.5203,140
132_0_R,38.17199,15.51995,139
132_0_R,38.1718,15.51975,138
132_0_R,38.17173,15.51929,137
132_0_R,38.17167,15.51912,136
132_0_R,38.17147,15.5188,135
132_0_R,38.17109,15.51834,134
132_0_R,38.17092,15.51807,133
132_0_R,38.17096,15.51769,132
132_0_R,38.171,15.51751,131
132_0_R,38.17108,15.5174,130
132_0_R,38.17112,15.51727,129
132_0_R,38.17102,15.51726,128
132_0_R,38.17095,15.51738,127
132_0_R,38.1709,15.51757,126
132_0_R,38.17073,15.51788,125
132_0_R,38.17082,15.51815,124
132_0_R,38.17083,15.51839,123
132_0_R,38.17063,15.5188,122
132_0_R,38.17047,15.51872,121
132_0_R,38.17035,15.51874,120
132_0_R,38.17023,15.51883,119
132_0_R,38.17011,15.51896,118
132_0_R,38.17,15.51918,117
132_0_R,38.17003,15.52006,116
132_0_R,38.16998,15.52029,115
132_0_R,38.1699,15.52041,114
132_0_R,38.1698,15.52052,113
132_0_R,38.1697,15.52056,112
132_0_R,38.16948,15.52054,111
132_0_R,38.16936,15.52048,110
132_0_R,38.16926,15.52038,109
132_0_R,38.16916,15.52021,108
132_0_R,38.16909,15.52,107
132_0_R,38.16911,15.51979,106
132_0_R,38.16926,15.51944,105
132_0_R,38.16928,15.5192,104
132_0_R,38.16927,15.51903,103
132_0_R,38.16914,15.5188,102
132_0_R,38.16865,15.51822,101
132_0_R,38.16834,15.51781,100
132_0_R,38.16784,15.5179,99
132_0_R,38.16712,15.51761,98
132_0_R,38.16695,15.51751,97
132_0_R,38.16687,15.51742,96
132_0_R,38.16678,15.51718,95
132_0_R,38.16656,15.51678,94
132_0_R,38.16647,15.51657,93
132_0_R,38.16645,15.51629,92
132_0_R,38.16636,15.5161,91
132_0_R,38.1662,15.51594,90
132_0_R,38.16585,15.51622,89
132_0_R,38.16544,15.5166,88
132_0_R,38.16589,15.51791,87
132_0_R,38.16596,15.51799,86
132_0_R,38.16605,15.51804,85
132_0_R,38.16642,15.51794,84
132_0_R,38.16662,15.51796,83
132_0_R,38.16667,15.51801,82
132_0_R,38.16666,15.51812,81
132_0_R,38.16656,15.51829,80
132_0_R,38.16649,15.51853,79
132_0_R,38.16641,15.51923,78
132_0_R,38.16644,15.51941,77
132_0_R,38.16652,15.51945,76
132_0_R,38.16658,15.51943,75
132_0_R,38.1666,15.51938,74
132_0_R,38.16677,15.51854,73
132_0_R,38.16685,15.51853,72
132_0_R,38.16691,15.51879,71
132_0_R,38.16671,15.51888,70
132_0_R,38.1666,15.51944,69
132_0_R,38.16649,15.51949,68
132_0_R,38.16642,15.51944,67
132_0_R,38.16639,15.51931,66
132_0_R,38.16642,15.51887,65
132_0_R,38.16647,15.51854,64
132_0_R,38.16654,15.51828,63
132_0_R,38.16664,15.51812,62
132_0_R,38.16666,15.51802,61
132_0_R,38.16661,15.51798,60
132_0_R,38.16642,15.51797,59
132_0_R,38.16607,15.51806,58
132_0_R,38.16597,15.51806,57
132_0_R,38.16586,15.51792,56
132_0_R,38.16541,15.51658,55
132_0_R,38.16556,15.5164,54
132_0_R,38.16618,15.51591,53
132_0_R,38.16598,15.51558,52
132_0_R,38.16593,15.51529,51
132_0_R,38.16598,15.51499,50
132_0_R,38.16612,15.51474,49
132_0_R,38.16594,15.51418,48
132_0_R,38.16587,15.51365,47
132_0_R,38.16577,15.51338,46
132_0_R,38.16565,15.51329,45
132_0_R,38.16546,15.51318,44
132_0_R,38.16544,15.51297,43
132_0_R,38.16549,15.51282,42
132_0_R,38.16589,15.51266,41
132_0_R,38.16604,15.51256,40
132_0_R,38.16612,15.51229,39
132_0_R,38.1661,15.51169,38
132_0_R,38.16612,15.51135,37
132_0_R,38.1662,15.51125,36
132_0_R,38.16636,15.51124,35
132_0_R,38.16658,15.51129,34
132_0_R,38.1667,15.51118,33
132_0_R,38.16715,15.51099,32
132_0_R,38.16731,15.51087,31
132_0_R,38.16734,15.51073,30
132_0_R,38.16685,15.51046,29
132_0_R,38.16678,15.51024,28
132_0_R,38.16664,15.51016,27
132_0_R,38.16641,15.51014,26
132_0_R,38.16618,15.51001,25
132_0_R,38.16611,15.50982,24
132_0_R,38.16607,15.50953,23
132_0_R,38.1659,15.50948,22
132_0_R,38.16577,15.50937,21
132_0_R,38.16567,15.50918,20
132_0_R,38.1655,15.50893,19
132_0_R,38.1655,15.50869,18
132_0_R,38.16557,15.50848,17
132_0_R,38.16557,15.50807,16
132_0_R,38.16569,15.5078,15
132_0_R,38.16567,15.50759,14
132_0_R,38.16571,15.50713,13
132_0_R,38.16568,15.50667,12
132_0_R,38.16587,15.50606,11
132_0_R,38.16592,15.50578,10
132_0_R,38.16625,15.50541,9
132_0_R,38.1662,15.50526,8
132_0_R,38.16593,15.50503,7
132_0_R,38.1658,15.50477,6
132_0_R,38.16571,15.50438,5
132_0_R,38.16582,15.5032,4
132_0_R,38.16593,15.5025,3
132_0_R,38.16615,15.50186,2
132_0_R,38.16606,15.50119,1
173_0_A,38.23213,15.52268,39
132_1_A,38.18704,15.55915,2
132_1_A,38.187,15.55898,3
132_1_A,38.18732,15.55837,4
132_1_A,38.18765,15.55786,5
132_1_A,38.18808,15.55824,6
132_1_A,38.18841,15.5579,7
132_1_A,38.19097,15.55563,8
132_1_A,38.18681,15.5525,9
132_1_A,38.18387,15.55014,10
132_1_A,38.18088,15.54791,11
132_1_A,38.18079,15.54771,12
132_1_A,38.18069,15.54761,13
132_1_A,38.18052,15.54763,14
132_1_A,38.18008,15.54759,15
132_1_A,38.17974,15.54737,16
132_1_A,38.1765,15.54573,17
132_1_A,38.17453,15.54455,18
132_1_A,38.17268,15.5434,19
132_1_A,38.17143,15.54267,20
132_1_A,38.17038,15.54203,21
132_1_A,38.169,15.54128,22
132_1_A,38.16866,15.54114,23
132_1_A,38.16828,15.54089,24
132_1_A,38.16752,15.54031,25
132_1_A,38.16612,15.5394,26
132_1_A,38.16618,15.53929,27
132_1_A,38.16585,15.5388,28
132_1_A,38.16579,15.53865,29
132_1_A,38.16578,15.53846,30
132_1_A,38.16647,15.53711,31
132_1_A,38.16706,15.53588,32
132_1_A,38.16736,15.53517,33
132_1_A,38.16779,15.53451,34
132_1_A,38.16831,15.53386,35
132_1_A,38.16865,15.53357,36
132_1_A,38.16913,15.53333,37
132_1_A,38.16959,15.53317,38
132_1_A,38.16999,15.5329,39
132_1_A,38.1703,15.53257,40
132_1_A,38.17048,15.53258,41
132_1_A,38.17067,15.5326,42
132_1_A,38.17092,15.53298,43
132_1_A,38.17143,15.53368,44
132_1_A,38.17197,15.53356,45
132_1_A,38.17219,15.53349,46
132_1_A,38.17232,15.53326,47
132_1_A,38.17244,15.53279,48
132_1_A,38.17246,15.53233,49
132_1_A,38.17242,15.53173,50
132_1_A,38.17193,15.53143,51
132_1_A,38.17126,15.53178,52
132_1_A,38.17091,15.53169,53
132_1_A,38.17113,15.53035,54
132_1_A,38.17136,15.5297,55
132_1_A,38.17208,15.52873,56
132_1_A,38.17289,15.5279,57
132_1_A,38.17254,15.52756,58
132_1_A,38.17247,15.52744,59
132_1_A,38.17247,15.52737,60
132_1_A,38.17271,15.52711,61
132_1_A,38.17278,15.52691,62
132_1_A,38.17283,15.52521,63
132_1_A,38.17224,15.52407,64
132_1_A,38.1731,15.52319,65
132_1_A,38.17316,15.52295,66
132_1_A,38.17313,15.52269,67
132_1_A,38.17279,15.52126,68
132_1_A,38.17257,15.52068,69
132_1_A,38.17234,15.5204,70
132_1_A,38.17221,15.5203,71
132_1_A,38.17199,15.51995,72
132_1_A,38.1718,15.51975,73
132_1_A,38.17173,15.51929,74
132_1_A,38.17167,15.51912,75
132_1_A,38.17147,15.5188,76
132_1_A,38.17109,15.51834,77
132_1_A,38.17092,15.51807,78
132_1_A,38.17096,15.51769,79
132_1_A,38.171,15.51751,80
132_1_A,38.17108,15.5174,81
132_1_A,38.17112,15.51727,82
132_1_A,38.17102,15.51726,83
132_1_A,38.17095,15.51738,84
132_1_A,38.1709,15.51757,85
132_1_A,38.17073,15.51788,86
132_1_A,38.17082,15.51815,87
132_1_A,38.17083,15.51839,88
132_1_A,38.17063,15.5188,89
132_1_A,38.17047,15.51872,90
132_1_A,38.17035,15.51874,91
132_1_A,38.17023,15.51883,92
132_1_A,38.17011,15.51896,93
132_1_A,38.17,15.51918,94
132_1_A,38.17003,15.52006,95
132_1_A,38.16998,15.52029,96
132_1_A,38.1699,15.52041,97
132_1_A,38.1698,15.52052,98
132_1_A,38.1697,15.52056,99
132_1_A,38.16948,15.52054,100
132_1_A,38.16936,15.52048,101
132_1_A,38.16926,15.52038,102
132_1_A,38.16916,15.52021,103
132_1_A,38.16909,15.52,104
132_1_A,38.16911,15.51979,105
132_1_A,38.16926,15.51944,106
132_1_A,38.16928,15.5192,107
132_1_A,38.16927,15.51903,108
132_1_A,38.16914,15.5188,109
132_1_A,38.16865,15.51822,110
132_1_A,38.16834,15.51781,111
132_1_A,38.16784,15.5179,112
132_1_A,38.16712,15.51761,113
132_1_A,38.16695,15.51751,114
132_1_A,38.16687,15.51742,115
132_1_A,38.16678,15.51718,116
132_1_A,38.16656,15.51678,117
132_1_A,38.16647,15.51657,118
132_1_A,38.16645,15.51629,119
132_1_A,38.16636,15.5161,120
132_1_A,38.1662,15.51594,121
132_1_A,38.16585,15.51622,122
132_1_A,38.16544,15.5166,123
132_1_A,38.16589,15.51791,124
132_1_A,38.16596,15.51799,125
132_1_A,38.16605,15.51804,126
132_1_A,38.16642,15.51794,127
132_1_A,38.16662,15.51796,128
132_1_A,38.16667,15.51801,129
132_1_A,38.16666,15.51812,130
132_1_A,38.16656,15.51829,131
132_1_A,38.16649,15.51853,132
132_1_A,38.16641,15.51923,133
132_1_A,38.16644,15.51941,134
132_1_A,38.16652,15.51945,135
132_1_A,38.16658,15.51943,136
132_1_A,38.1666,15.51938,137
132_1_A,38.16677,15.51854,138
132_1_A,38.16685,15.51853,139
132_1_A,38.16691,15.51879,140
132_1_A,38.16671,15.51888,141
132_1_A,38.1666,15.51944,142
132_1_A,38.16649,15.51949,143
132_1_A,38.16642,15.51944,144
132_1_A,38.16639,15.51931,145
132_1_A,38.16642,15.51887,146
132_1_A,38.16647,15.51854,147
132_1_A,38.16654,15.51828,148
132_1_A,38.16664,15.51812,149
132_1_A,38.16666,15.51802,150
132_1_A,38.16661,15.51798,151
132_1_A,38.16642,15.51797,152
132_1_A,38.16607,15.51806,153
132_1_A,38.16597,15.51806,154
132_1_A,38.16586,15.51792,155
132_1_A,38.16541,15.51658,156
132_1_A,38.16556,15.5164,157
132_1_A,38.16618,15.51591,158
132_1_A,38.16598,15.51558,159
132_1_A,38.16593,15.51529,160
132_1_A,38.16598,15.51499,161
132_1_A,38.16612,15.51474,162
132_1_A,38.16594,15.51418,163
132_1_A,38.16587,15.51365,164
132_1_A,38.16577,15.51338,165
132_1_A,38.16546,15.51318,166
132_1_A,38.16544,15.51297,167
132_1_A,38.16549,15.51282,168
132_1_A,38.16589,15.51266,169
132_1_A,38.16604,15.51256,170
132_1_A,38.16612,15.51229,171
132_1_A,38.1661,15.51169,172
132_1_A,38.16612,15.51135,173
173_0_A,38.23162,15.52198,38
173_0_A,38.23056,15.52155,37
173_0_A,38.22926,15.52036,36
173_0_A,38.22831,15.52067,35
173_0_A,38.22797,15.51953,34
173_0_A,38.22559,15.52147,33
173_0_A,38.2259,15.52248,32
173_0_A,38.22621,15.52158,31
173_0_A,38.22711,15.52244,30
173_0_A,38.22704,15.52175,29
173_0_A,38.22741,15.52133,28
173_0_A,38.22758,15.52207,27
173_0_A,38.22885,15.52237,26
173_0_A,38.22818,15.52281,25
173_0_A,38.22777,15.52363,24
173_0_A,38.22709,15.52348,23
173_0_A,38.22733,15.5242,22
173_0_A,38.22714,15.52493,21
173_0_A,38.22758,15.52402,20
173_0_A,38.22825,15.52448,19
173_0_A,38.22857,15.52528,18
173_0_A,38.22446,15.52729,17
173_0_A,38.22241,15.52658,16
173_0_A,38.22074,15.53077,15
173_0_A,38.21682,15.53444,14
173_0_A,38.21428,15.53848,13
173_0_A,38.2123,15.54486,12
173_0_A,38.21099,15.54798,11
173_0_A,38.2095,15.55329,10
173_0_A,38.20682,15.55833,9
173_0_A,38.19721,15.55733,8
173_0_A,38.19734,15.55642,7
173_0_A,38.18942,15.55153,6
173_0_A,38.18832,15.55363,5
173_0_A,38.19095,15.55564,4
173_0_A,38.18811,15.55817,3
173_0_A,38.18769,15.55778,2
173_0_A,38.18694,15.55959,1
138_0_R,38.18676,15.56078,78
138_0_R,38.18567,15.55981,77
138_0_R,38.1855,15.55973,76
138_0_R,38.18537,15.55964,75
138_0_R,38.18512,15.55936,74
138_0_R,38.18468,15.55893,73
138_0_R,38.18527,15.55813,72
138_0_R,38.18583,15.55742,71
138_0_R,38.18636,15.55661,70
138_0_R,38.18692,15.55585,69
138_0_R,38.18731,15.55524,68
138_0_R,38.18777,15.55444,67
138_0_R,38.18826,15.55365,66
138_0_R,38.18672,15.55242,65
138_0_R,38.18562,15.55157,64
138_0_R,38.18428,15.5505,63
138_0_R,38.18266,15.54926,62
138_0_R,38.18099,15.548,61
138_0_R,38.18083,15.54797,60
138_0_R,38.18072,15.54798,59
138_0_R,38.1806,15.5479,58
138_0_R,38.18058,15.54779,57
138_0_R,38.18063,15.54762,56
138_0_R,38.18077,15.54755,55
138_0_R,38.18254,15.54421,54
138_0_R,38.18264,15.54393,53
138_0_R,38.18279,15.54364,52
138_0_R,38.18353,15.5424,51
138_0_R,38.18379,15.54201,50
138_0_R,38.18399,15.5418,49
138_0_R,38.18411,15.54173,48
138_0_R,38.1839,15.54148,47
138_0_R,38.18436,15.54065,46
138_0_R,38.18551,15.53857,45
138_0_R,38.18613,15.5375,44
138_0_R,38.18618,15.53724,43
138_0_R,38.18622,15.536,42
138_0_R,38.18634,15.53519,41
138_0_R,38.18679,15.5318,40
138_0_R,38.18739,15.53191,39
138_0_R,38.18758,15.53107,38
138_0_R,38.18787,15.52944,37
138_0_R,38.18811,15.52779,36
138_0_R,38.18837,15.52803,35
138_0_R,38.18862,15.52694,34
138_0_R,38.18897,15.52617,33
138_0_R,38.18928,15.52536,32
138_0_R,38.18948,15.52467,31
138_0_R,38.18949,15.52413,30
138_0_R,38.18946,15.52381,29
138_0_R,38.18928,15.52338,28
138_0_R,38.18907,15.52301,27
138_0_R,38.18905,15.52267,26
138_0_R,38.18909,15.52254,25
138_0_R,38.18928,15.52212,24
138_0_R,38.18961,15.52134,23
138_0_R,38.18993,15.52083,22
138_0_R,38.19051,15.52017,21
138_0_R,38.19075,15.51974,20
138_0_R,38.19081,15.51944,19
138_0_R,38.19089,15.51913,18
138_0_R,38.19097,15.51877,17
138_0_R,38.19103,15.51843,16
138_0_R,38.19102,15.5181,15
138_0_R,38.19098,15.51759,14
138_0_R,38.19089,15.51701,13
138_0_R,38.19074,15.51623,12
138_0_R,38.19074,15.51596,11
138_0_R,38.19054,15.51551,10
138_0_R,38.19042,15.51538,9
138_0_R,38.1903,15.51534,8
138_0_R,38.19011,15.51532,7
138_0_R,38.18987,15.5154,6
138_0_R,38.18966,15.51575,5
138_0_R,38.18923,15.51667,4
138_0_R,38.18901,15.51686,3
138_0_R,38.18876,15.51715,2
138_0_R,38.18862,15.51738,1
138_0_A,38.1884,15.51768,65
138_0_A,38.18861,15.51736,64
138_0_A,38.18874,15.51712,63
138_0_A,38.18888,15.51697,62
138_0_A,38.18901,15.51681,61
138_0_A,38.1892,15.51664,60
138_0_A,38.18947,15.51604,59
138_0_A,38.1897,15.51558,58
138_0_A,38.18985,15.51537,57
138_0_A,38.19015,15.51528,56
138_0_A,38.19039,15.51533,55
138_0_A,38.19054,15.51548,54
138_0_A,38.1907,15.51579,53
138_0_A,38.19079,15.51599,52
138_0_A,38.19087,15.51632,51
138_0_A,38.19102,15.51719,50
138_0_A,38.19111,15.51794,49
138_0_A,38.19115,15.51855,48
138_0_A,38.191,15.51921,47
138_0_A,38.19085,15.51964,46
138_0_A,38.19052,15.52019,45
138_0_A,38.18993,15.52086,44
138_0_A,38.1896,15.52141,43
138_0_A,38.18925,15.52222,42
138_0_A,38.18904,15.52273,41
138_0_A,38.18909,15.52301,40
138_0_A,38.1893,15.52337,39
138_0_A,38.18947,15.52379,38
138_0_A,38.18952,15.52412,37
138_0_A,38.1895,15.52468,36
138_0_A,38.1893,15.52534,35
138_0_A,38.18902,15.52607,34
138_0_A,38.18863,15.52696,33
138_0_A,38.18837,15.52801,32
138_0_A,38.18812,15.52779,31
138_0_A,38.18788,15.52945,30
138_0_A,38.18758,15.53106,29
138_0_A,38.18739,15.53191,28
138_0_A,38.1868,15.53179,27
138_0_A,38.18674,15.53235,26
138_0_A,38.18645,15.53439,25
138_0_A,38.18622,15.53599,24
138_0_A,38.18619,15.53724,23
138_0_A,38.18614,15.53749,22
138_0_A,38.18388,15.54149,21
138_0_A,38.18417,15.54182,20
138_0_A,38.18348,15.54286,19
138_0_A,38.18267,15.54425,18
138_0_A,38.1816,15.54623,17
138_0_A,38.18091,15.54751,16
138_0_A,38.18091,15.54756,15
138_0_A,38.18088,15.54769,14
138_0_A,38.18094,15.54784,13
138_0_A,38.18105,15.54794,12
138_0_A,38.18123,15.54813,11
138_0_A,38.18388,15.55013,10
138_0_A,38.18606,15.55188,9
138_0_A,38.18855,15.55384,8
138_0_A,38.19094,15.55563,7
138_0_A,38.19014,15.55633,6
138_0_A,38.18811,15.55819,5
138_0_A,38.18765,15.5578,4
138_0_A,38.18705,15.55893,3
138_0_A,38.18702,15.55916,2
138_0_A,38.18699,15.55959,1
132_2_A,38.16606,15.50119,182
132_2_A,38.16615,15.50186,181
132_2_A,38.16593,15.5025,180
132_2_A,38.16582,15.5032,179
132_2_A,38.16571,15.50438,178
132_2_A,38.1658,15.50477,177
132_2_A,38.16593,15.50503,176
132_2_A,38.1662,15.50526,175
132_2_A,38.16625,15.50541,174
132_2_A,38.16592,15.50578,173
132_2_A,38.16587,15.50606,172
132_2_A,38.16568,15.50667,171
132_2_A,38.16571,15.50713,170
132_2_A,38.16567,15.50759,169
132_2_A,38.16569,15.5078,168
132_2_A,38.16557,15.50807,167
132_2_A,38.16557,15.50848,166
132_2_A,38.1655,15.50869,165
132_2_A,38.1655,15.50893,164
132_2_A,38.16567,15.50918,163
132_2_A,38.16577,15.50937,162
132_2_A,38.1659,15.50948,161
132_2_A,38.16607,15.50953,160
132_2_A,38.16611,15.50982,159
132_2_A,38.16618,15.51001,158
132_2_A,38.16641,15.51014,157
132_2_A,38.16664,15.51016,156
132_2_A,38.16678,15.51024,155
132_2_A,38.16685,15.51046,154
132_2_A,38.16734,15.51073,153
132_2_A,38.16731,15.51087,152
132_2_A,38.16715,15.51099,151
132_2_A,38.1667,15.51118,150
132_2_A,38.16658,15.51129,149
132_2_A,38.16636,15.51124,148
132_2_A,38.1662,15.51125,147
132_2_A,38.16612,15.51135,146
132_2_A,38.1661,15.51169,145
132_2_A,38.16612,15.51229,144
132_2_A,38.16604,15.51256,143
132_2_A,38.16589,15.51266,142
132_2_A,38.16549,15.51282,141
132_2_A,38.16544,15.51297,140
132_2_A,38.16546,15.51318,139
132_2_A,38.16577,15.51338,138
132_2_A,38.16587,15.51365,137
132_2_A,38.16594,15.51418,136
132_2_A,38.16612,15.51474,135
132_2_A,38.16598,15.51499,134
132_2_A,38.16593,15.51529,133
132_2_A,38.16598,15.51558,132
132_2_A,38.16618,15.51591,131
132_2_A,38.16556,15.5164,130
132_2_A,38.16541,15.51658,129
132_2_A,38.16586,15.51792,128
132_2_A,38.16597,15.51806,127
132_2_A,38.16607,15.51806,126
132_2_A,38.16642,15.51797,125
132_2_A,38.16661,15.51798,124
132_2_A,38.16666,15.51802,123
132_2_A,38.16664,15.51812,122
132_2_A,38.16654,15.51828,121
132_2_A,38.16647,15.51854,120
132_2_A,38.16642,15.51887,119
132_2_A,38.16639,15.51931,118
132_2_A,38.16642,15.51944,117
132_2_A,38.16649,15.51949,116
132_2_A,38.1666,15.51944,115
132_2_A,38.16671,15.51888,114
132_2_A,38.16691,15.51879,113
132_2_A,38.16685,15.51853,112
132_2_A,38.16677,15.51854,111
132_2_A,38.1666,15.51938,110
132_2_A,38.16658,15.51943,109
132_2_A,38.16652,15.51945,108
132_2_A,38.16644,15.51941,107
132_2_A,38.16641,15.51923,106
132_2_A,38.16649,15.51853,105
132_2_A,38.16656,15.51829,104
132_2_A,38.16666,15.51812,103
132_2_A,38.16667,15.51801,102
132_2_A,38.16662,15.51796,101
132_2_A,38.16642,15.51794,100
132_2_A,38.16605,15.51804,99
132_2_A,38.16596,15.51799,98
132_2_A,38.16589,15.51791,97
132_2_A,38.16544,15.5166,96
132_2_A,38.16585,15.51622,95
132_2_A,38.1662,15.51594,94
132_2_A,38.16636,15.5161,93
132_2_A,38.16645,15.51629,92
132_2_A,38.16647,15.51657,91
132_2_A,38.16656,15.51678,90
132_2_A,38.16678,15.51718,89
132_2_A,38.16687,15.51742,88
132_2_A,38.16695,15.51751,87
132_2_A,38.16712,15.51761,86
132_2_A,38.16784,15.5179,85
132_2_A,38.16834,15.51781,84
132_2_A,38.16865,15.51822,83
132_2_A,38.16914,15.5188,82
132_2_A,38.16927,15.51903,81
132_2_A,38.16928,15.5192,80
132_2_A,38.16926,15.51944,79
132_2_A,38.16911,15.51979,78
132_2_A,38.16909,15.52,77
132_2_A,38.16916,15.52021,76
132_2_A,38.16926,15.52038,75
132_2_A,38.16936,15.52048,74
132_2_A,38.16948,15.52054,73
132_2_A,38.1697,15.52056,72
132_2_A,38.1698,15.52052,71
132_2_A,38.1699,15.52041,70
132_2_A,38.16998,15.52029,69
132_2_A,38.17003,15.52006,68
132_2_A,38.17,15.51918,67
132_2_A,38.17011,15.51896,66
132_2_A,38.17023,15.51883,65
132_2_A,38.17035,15.51874,64
132_2_A,38.17047,15.51872,63
132_2_A,38.17063,15.5188,62
132_2_A,38.17083,15.51839,61
132_2_A,38.17082,15.51815,60
132_2_A,38.17073,15.51788,59
132_2_A,38.1709,15.51757,58
132_2_A,38.17095,15.51738,57
132_2_A,38.17102,15.51726,56
132_2_A,38.17112,15.51727,55
132_2_A,38.17108,15.5174,54
132_2_A,38.171,15.51751,53
132_2_A,38.17096,15.51769,52
132_2_A,38.17092,15.51807,51
132_2_A,38.17109,15.51834,50
132_2_A,38.17147,15.5188,49
132_2_A,38.17167,15.51912,48
132_2_A,38.17173,15.51929,47
132_2_A,38.1718,15.51975,46
132_2_A,38.17199,15.51995,45
132_2_A,38.17221,15.5203,44
132_2_A,38.17234,15.5204,43
132_2_A,38.17257,15.52068,42
132_2_A,38.17279,15.52126,41
132_2_A,38.17313,15.52269,40
132_2_A,38.17316,15.52295,39
132_2_A,38.1731,15.52319,38
132_2_A,38.17224,15.52407,37
132_2_A,38.17283,15.52521,36
132_2_A,38.17278,15.52689,35
132_2_A,38.1727,15.52711,34
132_2_A,38.17247,15.52736,33
132_2_A,38.17234,15.52738,32
132_2_A,38.17226,15.52723,31
132_2_A,38.17189,15.52544,30
132_2_A,38.17178,15.52528,29
132_2_A,38.17138,15.52636,28
132_2_A,38.16981,15.53019,27
132_2_A,38.16921,15.53174,26
132_2_A,38.16886,15.53201,25
132_2_A,38.1682,15.53225,24
132_2_A,38.168,15.5324,23
132_2_A,38.1679,15.53259,22
132_2_A,38.16783,15.53287,21
132_2_A,38.16772,15.53372,20
132_2_A,38.16767,15.53396,19
132_2_A,38.16769,15.53415,18
132_2_A,38.16718,15.53508,17
132_2_A,38.16694,15.53561,16
132_2_A,38.16697,15.53578,15
132_2_A,38.16706,15.53588,14
132_2_A,38.16647,15.53711,13
132_2_A,38.16578,15.53846,12
132_2_A,38.16579,15.53865,11
132_2_A,38.16585,15.5388,10
132_2_A,38.16618,15.53929,9
132_2_A,38.16612,15.5394,8
132_2_A,38.16752,15.54031,7
132_2_A,38.16828,15.54089,6
132_2_A,38.16866,15.54114,5
132_2_A,38.169,15.54128,4
132_2_A,38.17038,15.54203,3
132_2_A,38.17143,15.54267,2
132_2_A,38.17268,15.5434,1
132_2_R,38.16967,15.54524,187
132_2_R,38.16884,15.54445,186
132_2_R,38.16643,15.54232,185
132_2_R,38.16527,15.54132,184
132_2_R,38.16402,15.54014,183
132_2_R,38.16344,15.53956,182
132_2_R,38.16466,15.53913,181
132_2_R,38.16514,15.539,180
132_2_R,38.16532,15.53891,179
132_2_R,38.16544,15.5388,178
132_2_R,38.16558,15.53863,177
132_2_R,38.16589,15.53807,176
132_2_R,38.16625,15.53736,175
132_2_R,38.16661,15.53664,174
132_2_R,38.16693,15.53594,173
132_2_R,38.16696,15.53576,172
132_2_R,38.16696,15.53563,171
132_2_R,38.16698,15.53542,170
132_2_R,38.16718,15.53508,169
132_2_R,38.16769,15.53415,168
132_2_R,38.16767,15.53396,167
132_2_R,38.16772,15.53372,166
132_2_R,38.16783,15.53287,165
132_2_R,38.1679,15.53259,164
132_2_R,38.168,15.5324,163
132_2_R,38.1682,15.53225,162
132_2_R,38.16886,15.53201,161
132_2_R,38.16921,15.53174,160
132_2_R,38.16981,15.53019,159
